dijkstra_time_ms,bellman_ford_time_ms,size_n
0.0610418,0.115496,2900
0.0601949,0.117423,2900
0.0599394,0.114401,2900
0.0603212,0.122544,2900
0.0674152,0.114227,2900
0.0600095,0.116212,2900
0.0602677,0.115497,2900
0.0607888,0.120875,2900
0.0606496,0.116042,2900
0.0610482,0.118122,2900
0.0603899,0.124718,2900
0.0620565,0.118363,2900
0.0614399,0.11745,2900
0.0598838,0.115455,2900
0.0596357,0.11842,2900
0.0617141,0.118448,2900
0.0613279,0.117485,2900
0.0596354,0.117369,2900
0.0672248,0.115417,2900
0.0603652,0.117819,2900
0.0600622,0.117284,2900
0.0595173,0.125119,2900
0.0615061,0.121805,2900
0.0611243,0.117715,2900
0.0599413,0.115845,2900
0.0597407,0.11847,2900
0.061734,0.118424,2900
0.062477,0.120049,2910
0.0608111,0.118614,2910
0.0597946,0.116827,2910
0.0612859,0.116113,2910
0.0637065,0.120235,2910
0.0611112,0.119964,2910
0.0626751,0.119066,2910
0.0624618,0.120979,2910
0.062648,0.115487,2910
0.0604076,0.121005,2910
0.0650317,0.119639,2910
0.0607823,0.117771,2910
0.0596811,0.118807,2910
0.0608786,0.117659,2910
0.0595368,0.117461,2910
0.0645791,0.119559,2910
0.0602393,0.118944,2910
0.0618797,0.122796,2910
0.0628739,0.120745,2910
0.0602117,0.11777,2910
0.0606171,0.122841,2910
0.061258,0.121293,2910
0.0609581,0.118971,2910
0.0598822,0.11832,2910
0.0597369,0.116041,2910
0.0613919,0.11775,2910
0.0623757,0.11934,2910
0.0669185,0.124705,2910
0.0625204,0.120159,2910
0.0615023,0.121644,2910
0.0595258,0.119465,2910
0.0616682,0.122574,2910
0.0619475,0.119856,2920
0.0624742,0.11871,2920
0.0626159,0.119573,2920
0.0658629,0.117918,2920
0.0636314,0.119194,2920
0.0614338,0.117779,2920
0.0615543,0.125835,2920
0.0626414,0.123356,2920
0.0633104,0.119349,2920
0.0621383,0.117716,2920
0.0627969,0.12123,2920
0.0672859,0.12296,2920
0.0604874,0.118317,2920
0.0603696,0.116331,2920
0.0606754,0.1169,2920
0.0610122,0.119992,2920
0.0623079,0.118323,2920
0.0614692,0.13089,2920
0.064748,0.119927,2920
0.0612183,0.117023,2920
0.0612992,0.121779,2920
0.0631255,0.120667,2920
0.0610036,0.117337,2920
0.0608007,0.116216,2920
0.0603307,0.116795,2920
0.0628301,0.118619,2920
0.0608368,0.120728,2920
0.0677678,0.116557,2920
0.0663552,0.1257,2920
0.0615861,0.117825,2920
0.0606068,0.116673,2920
0.0614609,0.11938,2920
0.0626814,0.122286,2930
0.0623933,0.118389,2930
0.0611281,0.121319,2930
0.0617823,0.118302,2930
0.0611375,0.118302,2930
0.0639094,0.123548,2930
0.0622403,0.117974,2930
0.0632587,0.126138,2930
0.0627941,0.123968,2930
0.0611211,0.120627,2930
0.0616959,0.122064,2930
0.063484,0.122463,2930
0.0628038,0.119624,2930
0.0639585,0.120994,2930
0.0610821,0.120109,2930
0.061204,0.120413,2930
0.0616251,0.117578,2930
0.0612114,0.118773,2930
0.0638861,0.123129,2930
0.0632764,0.122676,2930
0.0626111,0.120135,2930
0.0688209,0.12154,2930
0.0815472,0.134195,2930
0.0717286,0.133452,2930
0.0673008,0.128796,2930
0.0645787,0.133579,2930
0.067663,0.131394,2930
0.0674192,0.132852,2930
0.0660265,0.128428,2930
0.0689378,0.125203,2930
0.0627605,0.12369,2930
0.0699125,0.124673,2930
0.0637838,0.123205,2940
0.0641696,0.124267,2940
0.0634027,0.124222,2940
0.0627814,0.122161,2940
0.0664281,0.131336,2940
0.0649656,0.124869,2940
0.0635926,0.131245,2940
0.0695478,0.123065,2940
0.0640606,0.122875,2940
0.0641285,0.125433,2940
0.064304,0.122473,2940
0.0640108,0.123005,2940
0.0633277,0.124342,2940
0.0677182,0.120726,2940
0.0606137,0.1214,2940
0.0634493,0.122023,2940
0.0693282,0.135632,2940
0.0785863,0.135178,2940
0.0706604,0.126635,2940
0.0670636,0.127272,2940
0.0654508,0.126938,2940
0.0703269,0.125567,2940
0.069086,0.124046,2940
0.0634618,0.127048,2940
0.064839,0.123712,2940
0.063719,0.12347,2940
0.063502,0.123067,2940
0.0609527,0.122905,2940
0.0634144,0.121882,2940
0.0661584,0.122788,2940
0.0708849,0.124097,2940
0.0635888,0.121858,2940
0.0647488,0.124308,2950
0.0638832,0.124698,2950
0.0641334,0.125243,2950
0.066227,0.125808,2950
0.0643113,0.122383,2950
0.0663953,0.123067,2950
0.0659306,0.122851,2950
0.0644029,0.122582,2950
0.0760075,0.122979,2950
0.0690037,0.12477,2950
0.0640485,0.123878,2950
0.0643329,0.12439,2950
0.0644205,0.12377,2950
0.0643869,0.124769,2950
0.0637945,0.123792,2950
0.0633675,0.121268,2950
0.0666585,0.132684,2950
0.0649647,0.123238,2950
0.0633833,0.12318,2950
0.0655019,0.123998,2950
0.0645606,0.122678,2950
0.0645445,0.122789,2950
0.0653072,0.124374,2950
0.063087,0.121869,2950
0.0634931,0.124157,2950
0.0638543,0.121968,2950
0.0677746,0.118854,2950
0.066883,0.124654,2950
0.0689477,0.120634,2950
0.0649314,0.125118,2950
0.063891,0.123933,2950
0.0635203,0.122465,2950
0.0690095,0.127386,2960
0.0714629,0.125308,2960
0.0680415,0.124521,2960
0.0642451,0.124189,2960
0.0639154,0.123107,2960
0.0642087,0.132959,2960
0.0636211,0.124765,2960
0.0646998,0.125989,2960
0.0651906,0.123296,2960
0.0641966,0.124648,2960
0.0643848,0.128766,2960
0.0623027,0.123804,2960
0.0624991,0.12364,2960
0.0636058,0.123559,2960
0.0629567,0.124283,2960
0.0621989,0.121564,2960
0.0678528,0.12477,2960
0.0713656,0.124882,2960
0.0660681,0.123705,2960
0.0652966,0.124993,2960
0.0642911,0.12602,2960
0.0625968,0.120206,2960
0.0631122,0.12141,2960
0.0655932,0.123406,2960
0.0643679,0.1207,2960
0.0625497,0.120359,2960
0.062211,0.12732,2960
0.0657189,0.150976,2960
0.0712292,0.134643,2960
0.0683947,0.128898,2960
0.0696355,0.124945,2960
0.0637826,0.125112,2960
0.065165,0.125001,2970
0.0650479,0.140857,2970
0.0793865,0.15067,2970
0.085698,0.155837,2970
0.0761589,0.150534,2970
0.0726667,0.14143,2970
0.068531,0.133165,2970
0.0672236,0.129336,2970
0.0655746,0.124868,2970
0.0670832,0.125276,2970
0.0659249,0.124889,2970
0.0652913,0.125758,2970
0.0649283,0.124702,2970
0.0626618,0.120809,2970
0.0630602,0.13347,2970
0.0644567,0.126883,2970
0.0643982,0.124717,2970
0.0649599,0.124899,2970
0.0646996,0.124806,2970
0.0670703,0.121374,2970
0.0697131,0.121914,2970
0.0649139,0.125424,2970
0.0684207,0.121807,2970
0.0699198,0.121572,2970
0.0630334,0.122054,2970
0.0651272,0.124882,2970
0.0676653,0.125689,2970
0.0714622,0.122547,2970
0.0650364,0.120767,2970
0.0626903,0.11967,2970
0.0631928,0.123941,2970
0.0653073,0.127035,2970
0.0655912,0.125401,2980
0.0633057,0.12169,2980
0.0636958,0.122264,2980
0.0695576,0.125702,2980
0.0662273,0.125871,2980
0.066686,0.125661,2980
0.0653534,0.128162,2980
0.0661934,0.123112,2980
0.0636903,0.124963,2980
0.0634058,0.126521,2980
0.0704408,0.121558,2980
0.0694666,0.121563,2980
0.0643556,0.121577,2980
0.0634213,0.124509,2980
0.0696036,0.127032,2980
0.0693073,0.127933,2980
0.0664777,0.127354,2980
0.0657555,0.124867,2980
0.0637584,0.121928,2980
0.069409,0.123854,2980
0.0653024,0.127503,2980
0.0689625,0.125091,2980
0.0656735,0.122788,2980
0.0652956,0.120872,2980
0.0638859,0.134478,2980
0.0697671,0.127704,2980
0.0642423,0.123388,2980
0.0642904,0.12146,2980
0.070602,0.124626,2980
0.0635315,0.121994,2980
0.0644412,0.123954,2980
0.0661016,0.122486,2980
0.0637337,0.12212,2990
0.0663907,0.123451,2990
0.066756,0.126397,2990
0.0690851,0.128446,2990
0.0663881,0.125549,2990
0.0651829,0.123511,2990
0.063297,0.124307,2990
0.0644702,0.123829,2990
0.0649862,0.126229,2990
0.0657609,0.129253,2990
0.0643705,0.122353,2990
0.0658224,0.124022,2990
0.0657448,0.123412,2990
0.0792102,0.129803,2990
0.0655151,0.125786,2990
0.0655024,0.12573,2990
0.0653501,0.124273,2990
0.0642759,0.12244,2990
0.0633108,0.125338,2990
0.0649833,0.12606,2990
0.0662277,0.124549,2990
0.0644574,0.123132,2990
0.0633344,0.121968,2990
0.0639512,0.131147,2990
0.0657381,0.126128,2990
0.0651265,0.126781,2990
0.0660123,0.126556,2990
0.0646924,0.124088,2990
0.0693187,0.12424,2990
0.0650223,0.128304,2990
0.0631744,0.121714,2990
0.0704051,0.125987,2990
0.0644118,0.123429,3000
0.0639073,0.123479,3000
0.0727224,0.129428,3000
0.068435,0.1285,3000
0.0660811,0.126917,3000
0.0642228,0.124981,3000
0.0646139,0.123353,3000
0.0657364,0.126648,3000
0.0710775,0.124239,3000
0.0643902,0.122971,3000
0.0637078,0.124296,3000
0.0638923,0.123445,3000
0.0644201,0.129919,3000
0.0670603,0.126697,3000
0.0715484,0.125487,3000
0.0647192,0.124165,3000
0.0639914,0.125933,3000
0.0647043,0.125678,3000
0.0665495,0.122398,3000
0.0645019,0.124166,3000
0.0640997,0.123422,3000
0.0682616,0.123894,3000
0.0650366,0.128785,3000
0.0672367,0.127835,3000
0.0717837,0.127546,3000
0.0670409,0.127224,3000
0.064983,0.123173,3000
0.0638842,0.125635,3000
0.0674322,0.124765,3000
0.0701538,0.123492,3000
0.0707655,0.123419,3000
0.0642557,0.122197,3000
0.0648648,0.124636,3010
0.0655438,0.13833,3010
0.0664419,0.128616,3010
0.0662692,0.128354,3010
0.0685693,0.124574,3010
0.0668637,0.125988,3010
0.0670835,0.12603,3010
0.0638688,0.12496,3010
0.0654577,0.125435,3010
0.0724571,0.132178,3010
0.0678639,0.127726,3010
0.0688253,0.140029,3010
0.0699915,0.128173,3010
0.0725865,0.128196,3010
0.0659294,0.125358,3010
0.0647049,0.125972,3010
0.069886,0.12718,3010
0.065047,0.124494,3010
0.0639135,0.123801,3010
0.0651503,0.123475,3010
0.0645814,0.12394,3010
0.0660265,0.136223,3010
0.0672011,0.126796,3010
0.0663972,0.127425,3010
0.0728117,0.125266,3010
0.064631,0.124771,3010
0.0673465,0.131313,3010
0.064922,0.131673,3010
0.0678907,0.124639,3010
0.0649205,0.12472,3010
0.06488,0.12534,3010
0.0646228,0.127865,3010
0.0793889,0.13098,3020
0.0735709,0.12902,3020
0.0652242,0.125125,3020
0.0648989,0.12468,3020
0.0686436,0.13098,3020
0.0660705,0.127726,3020
0.0658584,0.129135,3020
0.07059,0.127887,3020
0.0698984,0.124909,3020
0.0656853,0.125216,3020
0.0774442,0.133163,3020
0.0726183,0.128046,3020
0.0684828,0.124252,3020
0.0653989,0.125816,3020
0.066645,0.128402,3020
0.0653389,0.125381,3020
0.0662369,0.125193,3020
0.0649065,0.127551,3020
0.0725752,0.127736,3020
0.0653903,0.126469,3020
0.0675564,0.136482,3020
0.0699279,0.133262,3020
0.0669576,0.127944,3020
0.065328,0.126314,3020
0.0678165,0.127561,3020
0.0680854,0.126134,3020
0.0646531,0.126526,3020
0.0655804,0.125914,3020
0.0693682,0.127795,3020
0.0700756,0.125486,3020
0.0657512,0.130829,3020
0.0672055,0.1288,3020
0.0680064,0.12877,3030
0.0675673,0.129364,3030
0.0665155,0.131131,3030
0.0691209,0.129408,3030
0.0650086,0.125835,3030
0.0650616,0.128197,3030
0.0648196,0.126227,3030
0.0653233,0.128666,3030
0.0682839,0.133603,3030
0.0689371,0.129493,3030
0.0702795,0.129583,3030
0.0698051,0.125279,3030
0.0653798,0.129135,3030
0.0723254,0.1275,3030
0.0651303,0.126532,3030
0.0715661,0.127404,3030
0.0658288,0.126277,3030
0.0663885,0.127775,3030
0.06763,0.134593,3030
0.0685662,0.130686,3030
0.0666823,0.130509,3030
0.068497,0.128002,3030
0.0662012,0.130248,3030
0.0688372,0.125999,3030
0.0658049,0.126936,3030
0.0716318,0.126277,3030
0.0714538,0.129,3030
0.06534,0.126387,3030
0.0664095,0.125753,3030
0.0705306,0.133874,3030
0.0685321,0.132534,3030
0.0674119,0.126865,3030
0.0672732,0.129816,3040
0.0682654,0.134171,3040
0.071847,0.126175,3040
0.0667361,0.126279,3040
0.0672256,0.130488,3040
0.0719098,0.128729,3040
0.0667422,0.126501,3040
0.0752334,0.130807,3040
0.0685,0.132273,3040
0.0674631,0.12864,3040
0.0690687,0.129865,3040
0.0682127,0.13058,3040
0.0704693,0.128155,3040
0.0664,0.127612,3040
0.0664987,0.130625,3040
0.0662072,0.129056,3040
0.0688755,0.129248,3040
0.0815349,0.130934,3040
0.0792664,0.132744,3040
0.0659707,0.127132,3040
0.0663305,0.129738,3040
0.0668945,0.127573,3040
0.0683394,0.126024,3040
0.0660039,0.126496,3040
0.069175,0.127988,3040
0.0666468,0.126637,3040
0.0700467,0.127894,3040
0.0746895,0.130364,3040
0.0729816,0.128417,3040
0.0658773,0.125671,3040
0.0676983,0.133708,3040
0.0672256,0.127536,3040
0.0695998,0.131987,3050
0.0720643,0.130722,3050
0.0670055,0.127506,3050
0.0699344,0.129758,3050
0.0709812,0.127273,3050
0.0787965,0.132976,3050
0.0696635,0.12678,3050
0.0654462,0.129172,3050
0.0707367,0.131073,3050
0.0673669,0.128336,3050
0.0673566,0.128513,3050
0.0660398,0.13696,3050
0.070619,0.136758,3050
0.0733403,0.14066,3050
0.0756394,0.147715,3050
0.0772707,0.14847,3050
0.076682,0.145304,3050
0.0756333,0.145497,3050
0.0756349,0.14739,3050
0.0754142,0.146434,3050
0.0763317,0.144795,3050
0.0786747,0.140527,3050
0.0725574,0.14566,3050
0.0779157,0.150163,3050
0.0766268,0.143144,3050
0.0728276,0.135291,3050
0.072074,0.136073,3050
0.071095,0.134902,3050
0.0720509,0.140624,3050
0.076287,0.144737,3050
0.0942442,0.14666,3050
0.0756291,0.146375,3050
0.081459,0.14604,3060
0.088618,0.151662,3060
0.0793299,0.15176,3060
0.0764482,0.150419,3060
0.0775388,0.150032,3060
0.0816077,0.149291,3060
0.0776083,0.146559,3060
0.0761474,0.15344,3060
0.077108,0.151156,3060
0.0783815,0.15761,3060
0.0786225,0.154207,3060
0.0783623,0.152605,3060
0.0861174,0.150019,3060
0.0769102,0.141622,3060
0.078842,0.137704,3060
0.0746765,0.134225,3060
0.0690658,0.135449,3060
0.0699348,0.132401,3060
0.0682819,0.137364,3060
0.0751508,0.131927,3060
0.0686254,0.132477,3060
0.0719288,0.13234,3060
0.0687803,0.129494,3060
0.0740859,0.133866,3060
0.0742391,0.128856,3060
0.0677975,0.129108,3060
0.067491,0.129196,3060
0.0669363,0.127405,3060
0.069456,0.134097,3060
0.0699331,0.135574,3060
0.0721495,0.131676,3060
0.0692451,0.129364,3060
0.0684302,0.13097,3070
0.0726661,0.130611,3070
0.0677284,0.128828,3070
0.0678385,0.130691,3070
0.0682727,0.138942,3070
0.0679738,0.130028,3070
0.068523,0.137072,3070
0.0701199,0.132666,3070
0.0697762,0.133841,3070
0.0699074,0.131977,3070
0.0685637,0.13348,3070
0.0683677,0.130171,3070
0.0679941,0.129651,3070
0.0706825,0.130521,3070
0.0684247,0.131197,3070
0.0673223,0.130589,3070
0.0677832,0.133532,3070
0.0752785,0.135861,3070
0.0696413,0.133546,3070
0.0733764,0.133203,3070
0.0679462,0.128516,3070
0.0686033,0.130131,3070
0.0692753,0.130401,3070
0.0680321,0.129149,3070
0.06701,0.130629,3070
0.0677874,0.129668,3070
0.0691284,0.134088,3070
0.0766931,0.134877,3070
0.0714132,0.133379,3070
0.0722185,0.130298,3070
0.0675623,0.130569,3070
0.0684227,0.129841,3070
0.069222,0.1312,3080
0.06796,0.134023,3080
0.0692656,0.130237,3080
0.0692861,0.132346,3080
0.0695284,0.13871,3080
0.07039,0.133304,3080
0.0717898,0.137388,3080
0.0704117,0.135512,3080
0.0694599,0.133639,3080
0.0740814,0.133463,3080
0.0749297,0.131172,3080
0.0705611,0.134721,3080
0.0674081,0.133758,3080
0.0679565,0.131053,3080
0.0773657,0.134257,3080
0.069663,0.134858,3080
0.0725032,0.131672,3080
0.0679616,0.132415,3080
0.0747137,0.131485,3080
0.0675566,0.130638,3080
0.0677828,0.131998,3080
0.0703193,0.131794,3080
0.0674951,0.133626,3080
0.0681307,0.131946,3080
0.0701831,0.134281,3080
0.0696943,0.134444,3080
0.0707205,0.133483,3080
0.0672919,0.129339,3080
0.0700918,0.130679,3080
0.0712323,0.13123,3080
0.0689737,0.131459,3080
0.0802585,0.129788,3080
0.0753483,0.131037,3090
0.0686039,0.131934,3090
0.0713975,0.136887,3090
0.0702414,0.132666,3090
0.0692008,0.132109,3090
0.0703649,0.130485,3090
0.070459,0.131054,3090
0.0680191,0.132763,3090
0.0676736,0.14109,3090
0.0700841,0.135046,3090
0.0707576,0.134201,3090
0.0683274,0.134233,3090
0.0703539,0.135648,3090
0.0711718,0.133869,3090
0.070407,0.130836,3090
0.0700067,0.132688,3090
0.0685233,0.136159,3090
0.0686255,0.132246,3090
0.0703198,0.131431,3090
0.0687434,0.136006,3090
0.0689534,0.129175,3090
0.0685085,0.145001,3090
0.0736772,0.135573,3090
0.085701,0.140199,3090
0.0716957,0.138715,3090
0.0728599,0.134804,3090
0.072576,0.135092,3090
0.0702147,0.135007,3090
0.0703631,0.131344,3090
0.0680614,0.131389,3090
0.0739786,0.136642,3090
0.0720424,0.134146,3090
0.0708653,0.135507,3100
0.0699288,0.132705,3100
0.0688876,0.132051,3100
0.092961,0.141819,3100
0.0751128,0.146859,3100
0.0726565,0.141098,3100
0.0715373,0.135606,3100
0.0706487,0.138488,3100
0.0765049,0.142868,3100
0.0709787,0.136201,3100
0.0765905,0.130099,3100
0.0692728,0.132647,3100
0.0686445,0.131477,3100
0.0768177,0.131835,3100
0.0718683,0.13182,3100
0.0705419,0.13334,3100
0.0697656,0.131792,3100
0.0707645,0.131724,3100
0.0787511,0.136192,3100
0.0764851,0.134667,3100
0.0692928,0.131734,3100
0.0687836,0.131112,3100
0.0707638,0.135341,3100
0.0709059,0.137782,3100
0.0726333,0.141305,3100
0.0731781,0.169502,3100
0.0761458,0.14503,3100
0.0728018,0.150469,3100
0.078198,0.137506,3100
0.0731356,0.137592,3100
0.0708871,0.133263,3100
0.0715898,0.135273,3100
0.0718413,0.134554,3110
0.0717981,0.136596,3110
0.0699863,0.137116,3110
0.0718555,0.136089,3110
0.0693717,0.141686,3110
0.0747135,0.136605,3110
0.0766149,0.132413,3110
0.0734465,0.132567,3110
0.0685069,0.133345,3110
0.0696021,0.135007,3110
0.0717505,0.135074,3110
0.0716749,0.132318,3110
0.0721676,0.132784,3110
0.069484,0.135384,3110
0.0738725,0.134243,3110
0.0715449,0.134855,3110
0.0710516,0.133861,3110
0.069893,0.134947,3110
0.0698577,0.135664,3110
0.0702547,0.133229,3110
0.0702271,0.139283,3110
0.074956,0.134293,3110
0.0694387,0.132312,3110
0.068565,0.133109,3110
0.0707002,0.137087,3110
0.0705241,0.134782,3110
0.0694891,0.135522,3110
0.0692209,0.134149,3110
0.0701307,0.13221,3110
0.0703843,0.137084,3110
0.0685675,0.132939,3110
0.0691176,0.132988,3110
0.0756805,0.135645,3120
0.0702757,0.135381,3120
0.0800055,0.137531,3120
0.0726266,0.139545,3120
0.0692359,0.134699,3120
0.0701211,0.133484,3120
0.0757591,0.136157,3120
0.0704357,0.132659,3120
0.0692053,0.133646,3120
0.0713135,0.134472,3120
0.0696952,0.133719,3120
0.0702175,0.136771,3120
0.0736559,0.138701,3120
0.0704173,0.138352,3120
0.0762731,0.133509,3120
0.0697973,0.133624,3120
0.0729107,0.133549,3120
0.0707598,0.133153,3120
0.0695839,0.134308,3120
0.070446,0.135028,3120
0.0731266,0.136138,3120
0.0777734,0.137806,3120
0.073771,0.14157,3120
0.0702641,0.13386,3120
0.0689719,0.137983,3120
0.0708031,0.13749,3120
0.0713814,0.134499,3120
0.0699625,0.136033,3120
0.0703932,0.137557,3120
0.0705294,0.133941,3120
0.0694967,0.139398,3120
0.0718184,0.13909,3120
0.072184,0.137807,3130
0.0710326,0.136765,3130
0.0707343,0.135554,3130
0.0710444,0.137525,3130
0.0715763,0.137256,3130
0.0711105,0.135872,3130
0.0705928,0.135109,3130
0.0707778,0.134176,3130
0.0699264,0.13897,3130
0.0719486,0.138703,3130
0.0732512,0.138145,3130
0.0711268,0.136896,3130
0.0716329,0.136393,3130
0.0738753,0.134148,3130
0.0700667,0.136104,3130
0.0700532,0.133561,3130
0.0710705,0.133692,3130
0.0698381,0.135441,3130
0.0788109,0.138733,3130
0.0727972,0.135249,3130
0.0700237,0.13515,3130
0.0702822,0.135459,3130
0.0699943,0.140291,3130
0.0723354,0.134843,3130
0.0704237,0.13618,3130
0.0750351,0.135272,3130
0.0703512,0.134326,3130
0.0702129,0.147431,3130
0.0715233,0.134965,3130
0.0729179,0.134001,3130
0.0714046,0.134041,3130
0.0708964,0.138614,3130
0.0720473,0.135607,3140
0.0710818,0.138371,3140
0.0708324,0.136126,3140
0.0716786,0.134509,3140
0.070422,0.136718,3140
0.0825464,0.141849,3140
0.0767725,0.139843,3140
0.0710772,0.140276,3140
0.0748579,0.140811,3140
0.0721368,0.137962,3140
0.0764725,0.136467,3140
0.0713216,0.13455,3140
0.0705304,0.136633,3140
0.0704399,0.136213,3140
0.0709671,0.138988,3140
0.0726636,0.142472,3140
0.0733187,0.135724,3140
0.0709868,0.136403,3140
0.077012,0.135233,3140
0.0713032,0.134764,3140
0.0711973,0.136591,3140
0.0716498,0.135183,3140
0.0712172,0.136023,3140
0.0713353,0.136696,3140
0.0772026,0.139473,3140
0.0744544,0.141365,3140
0.074608,0.140279,3140
0.0764838,0.142103,3140
0.0754089,0.142834,3140
0.0719365,0.139467,3140
0.0719485,0.135529,3140
0.0743113,0.139149,3140
0.0705259,0.13927,3150
0.0720941,0.142337,3150
0.0759872,0.142409,3150
0.0720103,0.140838,3150
0.072199,0.137619,3150
0.0733819,0.139502,3150
0.0705964,0.140602,3150
0.0712961,0.136084,3150
0.0718896,0.136912,3150
0.070603,0.136336,3150
0.0712235,0.138561,3150
0.0741982,0.142864,3150
0.0736984,0.142543,3150
0.0740541,0.137034,3150
0.0740796,0.139355,3150
0.0715515,0.138572,3150
0.073185,0.135269,3150
0.0733781,0.13618,3150
0.0722986,0.137704,3150
0.0717714,0.138975,3150
0.0724841,0.141515,3150
0.0734743,0.145422,3150
0.0722659,0.139744,3150
0.0708027,0.138003,3150
0.0722922,0.136573,3150
0.0723472,0.141422,3150
0.0746422,0.135347,3150
0.0713026,0.136088,3150
0.0733415,0.136904,3150
0.0705986,0.143946,3150
0.075449,0.139253,3150
0.0711584,0.136645,3150
0.0742427,0.140117,3160
0.0765048,0.139634,3160
0.0716515,0.140928,3160
0.0746673,0.137644,3160
0.0719758,0.140067,3160
0.071782,0.139045,3160
0.0721664,0.136711,3160
0.0736272,0.1407,3160
0.0767438,0.143493,3160
0.0720168,0.138994,3160
0.0724332,0.144626,3160
0.0707803,0.140566,3160
0.0738192,0.138922,3160
0.0725263,0.137528,3160
0.0735361,0.136373,3160
0.0742331,0.137854,3160
0.0704403,0.142358,3160
0.0729421,0.142705,3160
0.0713596,0.139812,3160
0.0781504,0.137731,3160
0.0716981,0.137333,3160
0.0715459,0.136717,3160
0.0741582,0.137916,3160
0.0740555,0.135729,3160
0.0718827,0.137483,3160
0.0733683,0.136807,3160
0.0771656,0.141711,3160
0.0712972,0.138981,3160
0.0733787,0.136873,3160
0.0762095,0.137517,3160
0.0733787,0.139498,3160
0.0733505,0.136193,3160
0.0746697,0.140773,3170
0.0721358,0.139338,3170
0.072074,0.137817,3170
0.0721467,0.141955,3170
0.0788936,0.141465,3170
0.0777423,0.137623,3170
0.0764501,0.13877,3170
0.0723197,0.138109,3170
0.0732985,0.144457,3170
0.0723392,0.138199,3170
0.0720186,0.138058,3170
0.0721996,0.138598,3170
0.0735122,0.14698,3170
0.0742949,0.141421,3170
0.074425,0.143353,3170
0.072592,0.140679,3170
0.0753458,0.13962,3170
0.0732008,0.136899,3170
0.0716374,0.139577,3170
0.075475,0.139669,3170
0.0723825,0.13867,3170
0.0727551,0.141178,3170
0.0800152,0.144303,3170
0.0718657,0.139909,3170
0.0727611,0.140181,3170
0.0773618,0.139971,3170
0.0730461,0.14138,3170
0.0744555,0.139461,3170
0.0725368,0.13741,3170
0.0720069,0.137255,3170
0.0859612,0.136991,3170
0.0775221,0.142279,3170
0.0745068,0.142784,3180
0.0733464,0.141925,3180
